PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH,SEASON
1626181,"Powell, Norman",Norman Powell,1,2015,2026,norman_powell,norman_powell,1610612748,Miami,Heat,MIA,heat,heat,Y,01,2025-26
1627752,"Prince, Taurean",Taurean Prince,1,2016,2026,taurean_prince,taurean_prince,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01,2025-26
1630202,"Pritchard, Payton",Payton Pritchard,1,2020,2026,payton_pritchard,payton_pritchard,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00,2025-26
1642878,"Proctor, Tyrese",Tyrese Proctor,1,2025,2026,tyrese_proctor,tyrese_proctor,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11,2025-26
1641765,"Prosper, Olivier-Maxence",Olivier-Maxence Prosper,1,2023,2026,olivier-maxence_prosper,olivier-maxence_prosper,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11,2025-26
1642389,"Pullin, Zyon",Zyon Pullin,1,2024,2026,zyon_pullin,zyon_pullin,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11,2025-26
1642852,"Queen, Derik",Derik Queen,1,2025,2026,derik_queen,derik_queen,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00,2025-26
1629674,"Queta, Neemias",Neemias Queta,1,2021,2026,neemias_queta,neemias_queta,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01,2025-26
1630193,"Quickley, Immanuel",Immanuel Quickley,1,2020,2026,immanuel_quickley,immanuel_quickley,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00,2025-26
203944,"Randle, Julius",Julius Randle,1,2014,2026,julius_randle,julius_randle,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00,2025-26
1642875,"Raynaud, Maxime",Maxime Raynaud,1,2025,2026,maxime_raynaud,maxime_raynaud,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00,2025-26
1641871,"Reath, Duop",Duop Reath,0,2023,2025,duop_reath,duop_reath,0,,,,,,Y,01,2025-26
1630559,"Reaves, Austin",Austin Reaves,1,2021,2026,austin_reaves,austin_reaves,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00,2025-26
1630194,"Reed, Paul",Paul Reed,1,2020,2026,paul_reed,paul_reed,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01,2025-26
1642882,"Reese, Julian",Julian Reese,1,2025,2025,julian_reese,julian_reese,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11,2025-26
1641810,"Reeves, Antonio",Antonio Reeves,1,2024,2026,antonio_reeves,antonio_reeves,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11,2025-26
1629675,"Reid, Naz",Naz Reid,1,2019,2026,naz_reid,naz_reid,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01,2025-26
1642954,"Richard, Will",Will Richard,1,2025,2026,will_richard,will_richard,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00,2025-26
1630208,"Richards, Nick",Nick Richards,1,2020,2026,nick_richards,nick_richards,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
1642859,"Richardson, Jase",Jase Richardson,1,2025,2026,tmp_jason_richardson,jase_richardson,1610612753,Orlando,Magic,ORL,magic,magic,Y,11,2025-26
1642955,"Richmond, Kadary",Kadary Richmond,0,2025,2025,kadary_richmond,kadary_richmond,0,,,,,,Y,11,2025-26
1642860,"Riley, Will",Will Riley,1,2025,2026,tmp_will_riley,will_riley,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11,2025-26
1642258,"Risacher, Zaccharie",Zaccharie Risacher,1,2024,2026,tmp_zaccharie_risacher,zaccharie_risacher,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00,2025-26
1629130,"Robinson, Duncan",Duncan Robinson,1,2018,2026,duncan_robinson,duncan_robinson,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01,2025-26
1629011,"Robinson, Mitchell",Mitchell Robinson,1,2018,2026,mitchell_robinson,mitchell_robinson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1631115,"Robinson, Orlando",Orlando Robinson,0,2022,2025,orlando_robinson,orlando_robinson,0,,,,,,Y,11,2025-26
1630526,"Robinson-Earl, Jeremiah",Jeremiah Robinson-Earl,0,2021,2025,jeremiah_robinson-earl,jeremiah_robinson-earl,0,,,,,,Y,11,2025-26
1631223,"Roddy, David",David Roddy,1,2022,2026,david_roddy,david_roddy,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11,2025-26
1631157,"Rollins, Ryan",Ryan Rollins,1,2022,2026,ryan_rollins,ryan_rollins,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01,2025-26
1641712,"Rupert, Rayan",Rayan Rupert,1,2023,2026,rayan_rupert,rayan_rupert,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01,2025-26
1626156,"Russell, D'Angelo",D'Angelo Russell,1,2015,2026,d'angelo_russell,dangelo_russell,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1642504,"Ryan, Cormac",Cormac Ryan,1,2025,2026,cormac_ryan,cormac_ryan,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11,2025-26
1627734,"Sabonis, Domantas",Domantas Sabonis,1,2016,2026,domantas_sabonis,domantas_sabonis,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00,2025-26
1642275,"Salaün, Tidjane",Tidjane Salaün,1,2024,2026,tidjane_salaun,tidjane_salaün,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11,2025-26
1642282,"Sallis, Hunter",Hunter Sallis,0,2025,2025,hunter_sallis,hunter_sallis,0,,,,,,Y,11,2025-26
1642920,"Sanders, Kobe",Kobe Sanders,1,2025,2026,kobe_sanders,kobe_sanders,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00,2025-26
1642362,"Sandfort, Payton",Payton Sandfort,1,2025,2025,payton_sandfort,payton_sandfort,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11,2025-26
1630611,"Santos, Gui",Gui Santos,1,2023,2026,gui_santos,gui_santos,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01,2025-26
1642879,"Saraf, Ben",Ben Saraf,1,2025,2026,tmp_ben_saraf,ben_saraf,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11,2025-26
203967,"Saric, Dario",Dario Saric,0,2016,2025,dario_saric,dario_saric,0,,,,,,Y,00,2025-26
1642259,"Sarr, Alex",Alex Sarr,1,2024,2026,alexandre_sarr,alex_sarr,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1630846,"Sarr, Olivier",Olivier Sarr,1,2021,2025,olivier_sarr,olivier_sarr,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11,2025-26
1631204,"Sasser, Marcus",Marcus Sasser,1,2023,2026,marcus_sasser,marcus_sasser,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00,2025-26
1631248,"Scheierman, Baylor",Baylor Scheierman,1,2024,2026,baylor_scheierman,baylor_scheierman,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01,2025-26
203471,"Schröder, Dennis",Dennis Schröder,1,2013,2026,dennis_schroder,dennis_schröder,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
1630286,"Scott, Trevon",Trevon Scott,0,2021,2025,trevon_scott,trevon_scott,0,,,,,,Y,11,2025-26
1641813,"Sears, Mark",Mark Sears,0,2025,2025,mark_sears,mark_sears,0,,,,,,Y,11,2025-26
1630578,"Sengun, Alperen",Alperen Sengun,1,2021,2026,alperen_sengun,alperen_sengun,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1641729,"Sensabaugh, Brice",Brice Sensabaugh,1,2023,2026,brice_sensabaugh,brice_sensabaugh,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01,2025-26
1629012,"Sexton, Collin",Collin Sexton,1,2018,2026,collin_sexton,collin_sexton,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00,2025-26
1629013,"Shamet, Landry",Landry Shamet,1,2018,2026,landry_shamet,landry_shamet,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1630545,"Shannon Jr, Terrence",Terrence Shannon Jr,1,2024,2026,terrence_shannon_jr,terrence_shannon_jr,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11,2025-26
1630549,"Sharpe, Day'Ron",Day'Ron Sharpe,1,2021,2026,dayron_sharpe,dayron_sharpe,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01,2025-26
1631101,"Sharpe, Shaedon",Shaedon Sharpe,1,2022,2026,shaedon_sharpe,shaedon_sharpe,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00,2025-26
1642347,"Shead, Jamal",Jamal Shead,1,2024,2026,jamal_shead,jamal_shead,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00,2025-26
1641767,"Sheppard, Ben",Ben Sheppard,1,2023,2026,ben_sheppard,ben_sheppard,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01,2025-26
1642263,"Sheppard, Reed",Reed Sheppard,1,2024,2026,reed_sheppard,reed_sheppard,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01,2025-26
1642917,"Shulga, Max",Max Shulga,1,2025,2026,max_shulga,max_shulga,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11,2025-26
1627783,"Siakam, Pascal",Pascal Siakam,1,2016,2026,pascal_siakam,pascal_siakam,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01,2025-26
1629014,"Simons, Anfernee",Anfernee Simons,1,2018,2026,anfernee_simons,anfernee_simons,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
1642354,"Simpson, KJ",KJ Simpson,1,2024,2026,kj_simpson,kj_simpson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11,2025-26
1630579,"Sims, Jericho",Jericho Sims,1,2021,2026,jericho_sims,jericho_sims,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01,2025-26
1641771,"Slawson, Jalen",Jalen Slawson,1,2023,2026,jalen_slawson,jalen_slawson,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11,2025-26
1642914,"Small, Javon",Javon Small,1,2025,2026,javon_small,javon_small,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11,2025-26
203935,"Smart, Marcus",Marcus Smart,1,2014,2026,marcus_smart,marcus_smart,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01,2025-26
1630696,"Smith, Dru",Dru Smith,1,2022,2026,dru_smith,dru_smith,1610612748,Miami,Heat,MIA,heat,heat,Y,01,2025-26
1630188,"Smith, Jalen",Jalen Smith,1,2020,2026,jalen_smith,jalen_smith,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
1641869,"Smith, Malachi",Malachi Smith,1,2025,2026,malachi_smith,malachi_smith,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11,2025-26
1642449,"Smith, Tolu",Tolu Smith,1,2024,2026,tolu_smith,tolu_smith,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11,2025-26
1641890,"Smith, Tyler",Tyler Smith,1,2024,2025,tmp_tyler_smith,tyler_smith,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11,2025-26
1631095,"Smith Jr., Jabari",Jabari Smith Jr.,1,2022,2026,jabari_smith,jabari_smith_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1641733,"Smith Jr., Nick",Nick Smith Jr.,1,2023,2025,nick_smith_jr,nick_smith_jr,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11,2025-26
1631110,"Sochan, Jeremy",Jeremy Sochan,1,2022,2026,jeremy_sochan,jeremy_sochan,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1642285,"Spencer, Cam",Cam Spencer,1,2024,2026,cam_spencer,cam_spencer,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01,2025-26
1630311,"Spencer, Pat",Pat Spencer,1,2023,2026,pat_spencer,pat_spencer,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01,2025-26
1641815,"Stevens, Isaiah",Isaiah Stevens,1,2024,2025,isaiah_stevens,isaiah_stevens,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11,2025-26
1630191,"Stewart, Isaiah",Isaiah Stewart,1,2020,2026,isaiah_stewart,isaiah_stewart,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00,2025-26
1631124,"Strawther, Julian",Julian Strawther,1,2023,2026,julian_strawther,julian_strawther,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01,2025-26
1629622,"Strus, Max",Max Strus,1,2019,2026,max_strus,max_strus,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
1630591,"Suggs, Jalen",Jalen Suggs,1,2021,2026,jalen_suggs,jalen_suggs,1610612753,Orlando,Magic,ORL,magic,magic,Y,00,2025-26
1630256,"Tate, Jae'Sean",Jae'Sean Tate,1,2020,2026,jaesean_tate,jaesean_tate,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1628369,"Tatum, Jayson",Jayson Tatum,1,2017,2026,jayson_tatum,jayson_tatum,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00,2025-26
1643141,"Telfort, Jahmyl",Jahmyl Telfort,0,2025,2025,jahmyl_telfort,jahmyl_telfort,0,,,,,,Y,11,2025-26
202066,"Temple, Garrett",Garrett Temple,1,2009,2025,garrett_temple,garrett_temple,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01,2025-26
1631207,"Terry, Dalen",Dalen Terry,1,2022,2026,dalen_terry,dalen_terry,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11,2025-26
1642876,"Thiero, Adou",Adou Thiero,1,2025,2026,adou_thiero,adou_thiero,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11,2025-26
1630560,"Thomas, Cam",Cam Thomas,0,2021,2025,cam_thomas,cam_thomas,0,,,,,,Y,00,2025-26
1641708,"Thompson, Amen",Amen Thompson,1,2023,2026,amen_thompson,amen_thompson,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1641709,"Thompson, Ausar",Ausar Thompson,1,2023,2026,ausar_thompson,ausar_thompson,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00,2025-26
1630679,"Thompson, Ethan",Ethan Thompson,1,2024,2025,ethan_thompson,ethan_thompson,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11,2025-26
202691,"Thompson, Klay",Klay Thompson,1,2011,2026,klay_thompson,klay_thompson,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00,2025-26
1629680,"Thybulle, Matisse",Matisse Thybulle,1,2019,2026,matisse_thybulle,matisse_thybulle,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00,2025-26
1630214,"Tillman, Xavier",Xavier Tillman,1,2020,2026,xavier_tillman,xavier_tillman,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01,2025-26
1631166,"Timme, Drew",Drew Timme,1,2024,2025,drew_timme,drew_timme,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11,2025-26
1641772,"Tomlin, Nae'Qwan",Nae'Qwan Tomlin,1,2024,2026,naeqwan_tomlin,naeqwan_tomlin,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
1642910,"Tonje, John",John Tonje,1,2025,2026,john_tonje,john_tonje,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11,2025-26
1642260,"Topić, Nikola",Nikola Topić,1,2024,2026,nikola_topic,nikola_topić,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11,2025-26
1631210,"Toppin, Jacob",Jacob Toppin,0,2023,2025,jacob_toppin,jacob_toppin,0,,,,,,Y,01,2025-26
1630167,"Toppin, Obi",Obi Toppin,1,2020,2026,obi_toppin,obi_toppin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00,2025-26
1626157,"Towns, Karl-Anthony",Karl-Anthony Towns,1,2015,2026,karl-anthony_towns,karl-anthony_towns,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1642849,"Traore, Nolan",Nolan Traore,1,2025,2026,nolan_traoré,nolan_traore,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11,2025-26
1631247,"Travers, Luke",Luke Travers,0,2024,2025,luke_travers,luke_travers,0,,,,,,Y,11,2025-26
1629018,"Trent Jr., Gary",Gary Trent Jr.,1,2018,2026,gary_trent_jr,gary_trent_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01,2025-26
1631131,"Tshiebwe, Oscar",Oscar Tshiebwe,1,2023,2026,oscar_tshiebwe,oscar_tshiebwe,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11,2025-26
1626167,"Turner, Myles",Myles Turner,1,2015,2026,myles_turner,myles_turner,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00,2025-26
1641816,"Tyson, Hunter",Hunter Tyson,0,2023,2025,hunter_tyson,hunter_tyson,0,,,,,,Y,01,2025-26
1642281,"Tyson, Jaylon",Jaylon Tyson,1,2024,2026,jaylon_tyson,jaylon_tyson,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
1630649,"Umude, Stanley",Stanley Umude,0,2022,2025,stanley_umude,stanley_umude,0,,,,,,Y,11,2025-26
202685,"Valanciunas, Jonas",Jonas Valanciunas,1,2012,2025,jonas_valanciunas,jonas_valanciunas,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00,2025-26
1629020,"Vanderbilt, Jarred",Jarred Vanderbilt,1,2018,2026,jarred_vanderbilt,jarred_vanderbilt,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01,2025-26
1630170,"Vassell, Devin",Devin Vassell,1,2020,2026,devin_vassell,devin_vassell,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00,2025-26
1629216,"Vincent, Gabe",Gabe Vincent,1,2019,2026,gabe_vincent,gabe_vincent,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01,2025-26
1641774,"Vukcevic, Tristan",Tristan Vukcevic,1,2023,2026,tristan_vukcevic,tristan_vukcevic,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01,2025-26
202696,"Vučević, Nikola",Nikola Vučević,1,2011,2026,nikola_vucevic,nikola_vučević,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00,2025-26
1629731,"Wade, Dean",Dean Wade,1,2019,2026,dean_wade,dean_wade,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
1630532,"Wagner, Franz",Franz Wagner,1,2021,2026,franz_wagner,franz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,00,2025-26
1629021,"Wagner, Moritz",Moritz Wagner,1,2018,2026,moritz_wagner,moritz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,01,2025-26
1631133,"Walker, Jabari",Jabari Walker,1,2022,2026,jabari_walker,jabari_walker,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01,2025-26
1641716,"Walker, Jarace",Jarace Walker,1,2023,2026,jarace_walker,jarace_walker,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01,2025-26
1641717,"Wallace, Cason",Cason Wallace,1,2023,2026,cason_wallace,cason_wallace,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00,2025-26
1630811,"Wallace, Keaton",Keaton Wallace,1,2024,2026,keaton_wallace,keaton_wallace,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01,2025-26
1641775,"Walsh, Jordan",Jordan Walsh,1,2023,2026,jordan_walsh,jordan_walsh,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01,2025-26
1642266,"Walter, Ja'Kobe",Ja'Kobe Walter,1,2024,2026,jakobe_walter,jakobe_walter,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01,2025-26
1642276,"Ware, Kel'el",Kel'el Ware,1,2024,2026,kelel_ware,kelel_ware,1610612748,Miami,Heat,MIA,heat,heat,Y,00,2025-26
1629023,"Washington, P.J.",P.J. Washington,1,2019,2026,pj_washington,pj_washington,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00,2025-26
1631102,"Washington Jr., TyTy",TyTy Washington Jr.,1,2022,2026,tyty_washington,tyty_washington_jr,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11,2025-26
1630322,"Waters III, Lindy",Lindy Waters III,1,2021,2025,lindy_waters_iii,lindy_waters_iii,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01,2025-26
1630570,"Watford, Trendon",Trendon Watford,1,2021,2026,trendon_watford,trendon_watford,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00,2025-26
1642364,"Watkins, Jamir",Jamir Watkins,1,2025,2026,jamir_watkins,jamir_watkins,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11,2025-26
1631212,"Watson, Peyton",Peyton Watson,1,2022,2026,peyton_watson,peyton_watson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01,2025-26
1642377,"Wells, Jaylen",Jaylen Wells,1,2024,2026,jaylen_wells,jaylen_wells,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00,2025-26
1641705,"Wembanyama, Victor",Victor Wembanyama,1,2023,2026,victor_wembanyama,victor_wembanyama,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00,2025-26
1631104,"Wesley, Blake",Blake Wesley,1,2022,2026,blake_wesley,blake_wesley,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01,2025-26
201566,"Westbrook, Russell",Russell Westbrook,1,2008,2025,russell_westbrook,russell_westbrook,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00,2025-26
1629632,"White, Coby",Coby White,1,2019,2026,coby_white,coby_white,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00,2025-26
1628401,"White, Derrick",Derrick White,1,2017,2026,derrick_white,derrick_white,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01,2025-26
1641727,"Whitehead, Dariq",Dariq Whitehead,0,2023,2025,dariq_whitehead,dariq_whitehead,0,,,,,,Y,11,2025-26
1641715,"Whitmore, Cam",Cam Whitmore,1,2023,2025,cam_whitmore,cam_whitmore,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1630598,"Wiggins, Aaron",Aaron Wiggins,1,2021,2026,aaron_wiggins,aaron_wiggins,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01,2025-26
203952,"Wiggins, Andrew",Andrew Wiggins,1,2014,2026,andrew_wiggins,andrew_wiggins,1610612748,Miami,Heat,MIA,heat,heat,Y,00,2025-26
1631214,"Williams, Alondes",Alondes Williams,0,2022,2025,alondes_williams,alondes_williams,0,,,,,,Y,11,2025-26
1642873,"Williams, Amari",Amari Williams,1,2025,2026,amari_williams,amari_williams,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11,2025-26
1630314,"Williams, Brandon",Brandon Williams,1,2021,2026,brandon_williams,brandon_williams,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01,2025-26
1642262,"Williams, Cody",Cody Williams,1,2024,2026,tmp_cody_williams,cody_williams,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01,2025-26
1629684,"Williams, Grant",Grant Williams,1,2019,2026,grant_williams,grant_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00,2025-26
1631114,"Williams, Jalen",Jalen Williams,1,2022,2026,jalen_williams,jalen_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00,2025-26
1631119,"Williams, Jaylin",Jaylin Williams,1,2022,2026,jaylin_williams,jaylin_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01,2025-26
1629026,"Williams, Kenrich",Kenrich Williams,1,2018,2026,kenrich_williams,kenrich_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01,2025-26
1631109,"Williams, Mark",Mark Williams,1,2022,2026,mark_williams,mark_williams,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00,2025-26
1631466,"Williams, Nate",Nate Williams,1,2022,2026,jeenathan_williams,nate_williams,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11,2025-26
1630172,"Williams, Patrick",Patrick Williams,1,2020,2026,patrick_williams,patrick_williams,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00,2025-26
1630533,"Williams, Ziaire",Ziaire Williams,1,2021,2026,ziaire_williams,ziaire_williams,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01,2025-26
1629057,"Williams III, Robert",Robert Williams III,1,2018,2026,robert_williams,robert_williams_iii,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01,2025-26
1631246,"Williams Jr., Vince",Vince Williams Jr.,0,2022,2025,vince_williams_jr,vince_williams_jr,0,,,,,,Y,01,2025-26
1631351,"Williamson, Lucas",Lucas Williamson,0,2025,2025,lucas_williamson,lucas_williamson,0,,,,,,Y,11,2025-26
1629627,"Williamson, Zion",Zion Williamson,1,2019,2026,zion_williamson,zion_williamson,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00,2025-26
1630592,"Wilson, Jalen",Jalen Wilson,1,2023,2026,jalen_wilson,jalen_wilson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01,2025-26
1630164,"Wiseman, James",James Wiseman,0,2020,2026,james_wiseman,james_wiseman,0,,,,,,Y,01,2025-26
1642874,"Wolf, Danny",Danny Wolf,1,2025,2026,danny_wolf,danny_wolf,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00,2025-26
1627824,"Yabusele, Guerschon",Guerschon Yabusele,1,2017,2025,guerschon_yabusele,guerschon_yabusele,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
1642905,"Hansen, Yang",Yang Hansen,1,2025,2026,hansen_yang,hansen_yang,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11,2025-26
1642443,"Young, Jahmir",Jahmir Young,1,2024,2026,jahmir_young,jahmir_young,1610612748,Miami,Heat,MIA,heat,heat,Y,11,2025-26
1629027,"Young, Trae",Trae Young,1,2018,2026,trae_young,trae_young,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1642959,"Youngblood, Chris",Chris Youngblood,1,2025,2026,chris_youngblood,chris_youngblood,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11,2025-26
1630209,"Yurtseven, Omer",Omer Yurtseven,0,2020,2025,omer_yurtseven,omer_yurtseven,0,,,,,,Y,11,2025-26
1642911,"Zikarsky, Rocco",Rocco Zikarsky,1,2025,2026,rocco_zikarsky,rocco_zikarsky,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11,2025-26
1627826,"Zubac, Ivica",Ivica Zubac,1,2016,2026,ivica_zubac,ivica_zubac,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01,2025-26
